"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"819",3,"SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",137
"820",3,"Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",1116
"821",3,"Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",216
"822",3,"United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",152
"823",3,"Spirit Air Lines","Atlantic City, NJ: Atlantic City International","DELAYED",109
"824",3,"Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field","DELAYED",14
"825",3,"ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field","DELAYED",37
"826",3,"Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",5
"827",3,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",189
"828",3,"Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",41
"829",3,"ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",1
"830",3,"Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",33
"831",3,"JetBlue Airways","Austin, TX: Austin - Bergstrom International","DELAYED",58
"832",3,"SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",59
"833",3,"Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International","DELAYED",437
"834",3,"United Air Lines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",71
"835",3,"Virgin America","Austin, TX: Austin - Bergstrom International","DELAYED",14
"836",3,"SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field","DELAYED",34
"837",3,"Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",7
"838",3,"American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",143
"839",3,"Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",121
"840",3,"ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",2
"841",3,"JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",48
"842",3,"SkyWest Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",5
"843",3,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",1560
"844",3,"Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",164
"845",3,"United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",52
"846",3,"Delta Air Lines Inc.","Bangor, ME: Bangor International","DELAYED",2
"847",3,"ExpressJet Airlines Inc.","Bangor, ME: Bangor International","DELAYED",7
"848",3,"Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial","DELAYED",12
"849",3,"Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","DELAYED",6
"850",3,"ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","DELAYED",153
"851",3,"SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","DELAYED",1
"852",3,"ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional","DELAYED",16
"853",3,"Alaska Airlines Inc.","Bellingham, WA: Bellingham International","DELAYED",10
"854",3,"SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional","DELAYED",11
"855",3,"SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field","DELAYED",67
"856",3,"Alaska Airlines Inc.","Bethel, AK: Bethel Airport","DELAYED",4
"857",3,"Delta Air Lines Inc.","Billings, MT: Billings Logan International","DELAYED",13
"858",3,"SkyWest Airlines Inc.","Billings, MT: Billings Logan International","DELAYED",15
"859",3,"United Air Lines Inc.","Billings, MT: Billings Logan International","DELAYED",5
"860",3,"SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field","DELAYED",9
"861",3,"Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","DELAYED",54
"862",3,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","DELAYED",70
"863",3,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","DELAYED",25
"864",3,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International","DELAYED",100
"865",3,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","DELAYED",8
"866",3,"ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","DELAYED",5
"867",3,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","DELAYED",22
"868",3,"Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional","DELAYED",8
"869",3,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional","DELAYED",15
"870",3,"SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional","DELAYED",12
"871",3,"American Airlines Inc.","Boise, ID: Boise Air Terminal","DELAYED",11
"872",3,"Delta Air Lines Inc.","Boise, ID: Boise Air Terminal","DELAYED",4
"873",3,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal","DELAYED",161
"874",3,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal","DELAYED",74
"875",3,"United Air Lines Inc.","Boise, ID: Boise Air Terminal","DELAYED",5
"876",3,"Alaska Airlines Inc.","Boston, MA: Logan International","DELAYED",26
"877",3,"American Airlines Inc.","Boston, MA: Logan International","DELAYED",607
"878",3,"Delta Air Lines Inc.","Boston, MA: Logan International","DELAYED",261
"879",3,"ExpressJet Airlines Inc.","Boston, MA: Logan International","DELAYED",39
"880",3,"JetBlue Airways","Boston, MA: Logan International","DELAYED",1064
"881",3,"SkyWest Airlines Inc.","Boston, MA: Logan International","DELAYED",1
"882",3,"Southwest Airlines Co.","Boston, MA: Logan International","DELAYED",254
"883",3,"Spirit Air Lines","Boston, MA: Logan International","DELAYED",137
"884",3,"United Air Lines Inc.","Boston, MA: Logan International","DELAYED",297
"885",3,"Virgin America","Boston, MA: Logan International","DELAYED",39
"886",3,"Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International","DELAYED",15
"887",3,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International","DELAYED",21
"888",3,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International","DELAYED",12
"889",3,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional","DELAYED",9
"890",3,"Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA","DELAYED",7
"891",3,"ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA","DELAYED",49
"892",3,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International","DELAYED",27
"893",3,"SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International","DELAYED",4
"894",3,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles","DELAYED",19
"895",3,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",25
"896",3,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",38
"897",3,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",62
"898",3,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International","DELAYED",82
"899",3,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",12
"900",3,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International","DELAYED",87
"901",3,"United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",15
"902",3,"Alaska Airlines Inc.","Burbank, CA: Bob Hope","DELAYED",12
"903",3,"JetBlue Airways","Burbank, CA: Bob Hope","DELAYED",8
"904",3,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope","DELAYED",123
"905",3,"Southwest Airlines Co.","Burbank, CA: Bob Hope","DELAYED",283
"906",3,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International","DELAYED",87
"907",3,"JetBlue Airways","Burlington, VT: Burlington International","DELAYED",29
"908",3,"United Air Lines Inc.","Burlington, VT: Burlington International","DELAYED",10
"909",3,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney","DELAYED",3
"910",3,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International","DELAYED",12
"911",3,"SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional","DELAYED",6
"912",3,"Delta Air Lines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","DELAYED",2
"913",3,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","DELAYED",25
"914",3,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","DELAYED",63
"915",3,"Alaska Airlines Inc.","Charleston, SC: Charleston AFB/International","DELAYED",3
"916",3,"American Airlines Inc.","Charleston, SC: Charleston AFB/International","DELAYED",11
"917",3,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International","DELAYED",54
"918",3,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International","DELAYED",98
"919",3,"JetBlue Airways","Charleston, SC: Charleston AFB/International","DELAYED",56
"920",3,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International","DELAYED",18
"921",3,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International","DELAYED",48
"922",3,"United Air Lines Inc.","Charleston, SC: Charleston AFB/International","DELAYED",4
"923",3,"Delta Air Lines Inc.","Charleston/Dunbar, WV: Yeager","DELAYED",4
"924",3,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager","DELAYED",62
"925",3,"SkyWest Airlines Inc.","Charleston/Dunbar, WV: Yeager","DELAYED",1
"926",3,"Spirit Air Lines","Charleston/Dunbar, WV: Yeager","DELAYED",4
"927",3,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King","DELAYED",40
"928",3,"Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King","DELAYED",11
"929",3,"JetBlue Airways","Charlotte Amalie, VI: Cyril E King","DELAYED",13
"930",3,"Spirit Air Lines","Charlotte Amalie, VI: Cyril E King","DELAYED",16
"931",3,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King","DELAYED",5
"932",3,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",2587
"933",3,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",120
"934",3,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",41
"935",3,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",40
"936",3,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International","DELAYED",40
"937",3,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",64
"938",3,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","DELAYED",55
"939",3,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",25
"940",3,"Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle","DELAYED",4
"941",3,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","DELAYED",16
"942",3,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","DELAYED",35
"943",3,"Delta Air Lines Inc.","Chattanooga, TN: Lovell Field","DELAYED",12
"944",3,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field","DELAYED",66
"945",3,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field","DELAYED",25
"946",3,"Delta Air Lines Inc.","Chicago, IL: Chicago Midway International","DELAYED",37
"947",3,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International","DELAYED",29
"948",3,"SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International","DELAYED",6
"949",3,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International","DELAYED",2191
"950",3,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",50
"951",3,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",2495
"952",3,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",224
"953",3,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",996
"954",3,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",165
"955",3,"JetBlue Airways","Chicago, IL: Chicago O'Hare International","DELAYED",72
"956",3,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",1261
"957",3,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International","DELAYED",390
"958",3,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",2609
"959",3,"Virgin America","Chicago, IL: Chicago O'Hare International","DELAYED",53
"960",3,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen","DELAYED",18
"961",3,"Delta Air Lines Inc.","Christiansted, VI: Henry E. Rohlsen","DELAYED",2
"962",3,"JetBlue Airways","Christiansted, VI: Henry E. Rohlsen","DELAYED",8
"963",3,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","DELAYED",70
"964",3,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","DELAYED",40
"965",3,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","DELAYED",74
"966",3,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","DELAYED",172
"967",3,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","DELAYED",6
"968",3,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",35
"969",3,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",40
"970",3,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",207
"971",3,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",71
"972",3,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International","DELAYED",31
"973",3,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",21
"974",3,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",97
"975",3,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","DELAYED",107
"976",3,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",100
"977",3,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional","DELAYED",11
"978",3,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field","DELAYED",16
"979",3,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","DELAYED",23
"980",3,"ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","DELAYED",1
"981",3,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","DELAYED",10
"982",3,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","DELAYED",154
"983",3,"Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan","DELAYED",18
"984",3,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","DELAYED",101
"985",3,"SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan","DELAYED",1
"986",3,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport","DELAYED",25
"987",3,"ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional","DELAYED",23
"988",3,"American Airlines Inc.","Columbus, OH: Port Columbus International","DELAYED",38
"989",3,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International","DELAYED",68
"990",3,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","DELAYED",61
"991",3,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International","DELAYED",12
"992",3,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International","DELAYED",22
"993",3,"Southwest Airlines Co.","Columbus, OH: Port Columbus International","DELAYED",215
"994",3,"United Air Lines Inc.","Columbus, OH: Port Columbus International","DELAYED",38
"995",3,"Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith","DELAYED",7
"996",3,"American Airlines Inc.","Corpus Christi, TX: Corpus Christi International","DELAYED",1
"997",3,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International","DELAYED",19
"998",3,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International","DELAYED",1
"999",3,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International","DELAYED",30
"1000",3,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field","DELAYED",32
"1001",3,"ExpressJet Airlines Inc.","Dallas, TX: Dallas Love Field","DELAYED",2
"1002",3,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field","DELAYED",1808
"1003",3,"Virgin America","Dallas, TX: Dallas Love Field","DELAYED",152
"1004",3,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",19
"1005",3,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",3839
"1006",3,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",65
"1007",3,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",715
"1008",3,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",18
"1009",3,"JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",29
"1010",3,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",119
"1011",3,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",244
"1012",3,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",90
"1013",3,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International","DELAYED",11
"1014",3,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International","DELAYED",19
"1015",3,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","DELAYED",41
"1016",3,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","DELAYED",40
"1017",3,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International","DELAYED",16
"1018",3,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International","DELAYED",24
"1019",3,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International","DELAYED",6
"1020",3,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport","DELAYED",11
"1021",3,"Alaska Airlines Inc.","Denver, CO: Denver International","DELAYED",33
"1022",3,"American Airlines Inc.","Denver, CO: Denver International","DELAYED",244
"1023",3,"Delta Air Lines Inc.","Denver, CO: Denver International","DELAYED",159
"1024",3,"Frontier Airlines Inc.","Denver, CO: Denver International","DELAYED",710
"1025",3,"JetBlue Airways","Denver, CO: Denver International","DELAYED",35
"1026",3,"SkyWest Airlines Inc.","Denver, CO: Denver International","DELAYED",965
"1027",3,"Southwest Airlines Co.","Denver, CO: Denver International","DELAYED",1644
"1028",3,"Spirit Air Lines","Denver, CO: Denver International","DELAYED",113
"1029",3,"United Air Lines Inc.","Denver, CO: Denver International","DELAYED",1164
"1030",3,"Virgin America","Denver, CO: Denver International","DELAYED",14
"1031",3,"American Airlines Inc.","Des Moines, IA: Des Moines International","DELAYED",24
"1032",3,"Delta Air Lines Inc.","Des Moines, IA: Des Moines International","DELAYED",15
"1033",3,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","DELAYED",23
"1034",3,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International","DELAYED",7
"1035",3,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International","DELAYED",32
"1036",3,"Southwest Airlines Co.","Des Moines, IA: Des Moines International","DELAYED",26
"1037",3,"United Air Lines Inc.","Des Moines, IA: Des Moines International","DELAYED",32
"1038",3,"Alaska Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",7
"1039",3,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",185
"1040",3,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",1036
"1041",3,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",438
"1042",3,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",47
"1043",3,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County","DELAYED",27
"1044",3,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",468
"1045",3,"Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","DELAYED",145
"1046",3,"Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","DELAYED",262
"1047",3,"United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",27
"1048",3,"SkyWest Airlines Inc.","Devils Lake, ND: Devils Lake Regional","DELAYED",12
"1049",3,"Alaska Airlines Inc.","Dillingham, AK: Dillingham Airport","DELAYED",2
"1050",3,"ExpressJet Airlines Inc.","Dothan, AL: Dothan Regional","DELAYED",29
"1051",3,"Delta Air Lines Inc.","Duluth, MN: Duluth International","DELAYED",5
"1052",3,"SkyWest Airlines Inc.","Duluth, MN: Duluth International","DELAYED",64
"1053",3,"ExpressJet Airlines Inc.","Durango, CO: Durango La Plata County","DELAYED",13
"1054",3,"SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","DELAYED",26
"1055",3,"American Airlines Inc.","Eagle, CO: Eagle County Regional","DELAYED",20
"1056",3,"Delta Air Lines Inc.","Eagle, CO: Eagle County Regional","DELAYED",3
"1057",3,"SkyWest Airlines Inc.","Eagle, CO: Eagle County Regional","DELAYED",7
"1058",3,"United Air Lines Inc.","Eagle, CO: Eagle County Regional","DELAYED",7
"1059",3,"SkyWest Airlines Inc.","Eau Claire, WI: Chippewa Valley Regional","DELAYED",9
"1060",3,"American Airlines Inc.","El Paso, TX: El Paso International","DELAYED",14
"1061",3,"Delta Air Lines Inc.","El Paso, TX: El Paso International","DELAYED",12
"1062",3,"ExpressJet Airlines Inc.","El Paso, TX: El Paso International","DELAYED",15
"1063",3,"SkyWest Airlines Inc.","El Paso, TX: El Paso International","DELAYED",11
"1064",3,"Southwest Airlines Co.","El Paso, TX: El Paso International","DELAYED",201
"1065",3,"SkyWest Airlines Inc.","Elko, NV: Elko Regional","DELAYED",6
"1066",3,"ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional","DELAYED",24
"1067",3,"ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","DELAYED",20
"1068",3,"SkyWest Airlines Inc.","Escanaba, MI: Delta County","DELAYED",12
"1069",3,"SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field","DELAYED",66
"1070",3,"United Air Lines Inc.","Eugene, OR: Mahlon Sweet Field","DELAYED",15
"1071",3,"Delta Air Lines Inc.","Evansville, IN: Evansville Regional","DELAYED",5
"1072",3,"ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","DELAYED",48
"1073",3,"SkyWest Airlines Inc.","Evansville, IN: Evansville Regional","DELAYED",4
"1074",3,"Alaska Airlines Inc.","Fairbanks, AK: Fairbanks International","DELAYED",27
"1075",3,"Delta Air Lines Inc.","Fairbanks, AK: Fairbanks International","DELAYED",8
"1076",3,"United Air Lines Inc.","Fairbanks, AK: Fairbanks International","DELAYED",2
"1077",3,"Delta Air Lines Inc.","Fargo, ND: Hector International","DELAYED",18
"1078",3,"ExpressJet Airlines Inc.","Fargo, ND: Hector International","DELAYED",21
"1079",3,"SkyWest Airlines Inc.","Fargo, ND: Hector International","DELAYED",49
"1080",3,"Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional","DELAYED",8
"1081",3,"ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","DELAYED",51
"1082",3,"SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","DELAYED",46
"1083",3,"Delta Air Lines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","DELAYED",7
"1084",3,"ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","DELAYED",18
"1085",3,"SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","DELAYED",24
"1086",3,"Delta Air Lines Inc.","Flint, MI: Bishop International","DELAYED",13
"1087",3,"ExpressJet Airlines Inc.","Flint, MI: Bishop International","DELAYED",15
"1088",3,"SkyWest Airlines Inc.","Flint, MI: Bishop International","DELAYED",2
"1089",3,"Southwest Airlines Co.","Flint, MI: Bishop International","DELAYED",21
"1090",3,"Alaska Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",13
"1091",3,"American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",178
"1092",3,"Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",194
"1093",3,"Frontier Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",3
"1094",3,"JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",820
"1095",3,"Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",500
"1096",3,"Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",513
"1097",3,"United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",120
"1098",3,"Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",46
"1099",3,"American Airlines Inc.","Fort Myers, FL: Southwest Florida International","DELAYED",80
"1100",3,"Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International","DELAYED",84
"1101",3,"Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International","DELAYED",39
"1102",3,"JetBlue Airways","Fort Myers, FL: Southwest Florida International","DELAYED",157
"1103",3,"SkyWest Airlines Inc.","Fort Myers, FL: Southwest Florida International","DELAYED",1
"1104",3,"Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","DELAYED",135
"1105",3,"Spirit Air Lines","Fort Myers, FL: Southwest Florida International","DELAYED",69
"1106",3,"United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","DELAYED",45
"1107",3,"ExpressJet Airlines Inc.","Fort Smith, AR: Fort Smith Regional","DELAYED",13
"1108",3,"ExpressJet Airlines Inc.","Fort Wayne, IN: Fort Wayne International","DELAYED",6
"1109",3,"SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","DELAYED",82
"1110",3,"American Airlines Inc.","Fresno, CA: Fresno Yosemite International","DELAYED",18
"1111",3,"SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","DELAYED",170
"1112",3,"Delta Air Lines Inc.","Gainesville, FL: Gainesville Regional","DELAYED",2
"1113",3,"ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional","DELAYED",49
"1114",3,"ExpressJet Airlines Inc.","Garden City, KS: Garden City Regional","DELAYED",5
